Label,id,Type,Superclass,Class,Gene
Phage-S,3134,MGE,Phage,S,Phage-S
Phage-ssb3,3135,MGE,Phage,ssb3,Phage-ssb3
Plasmid-pilD,3136,MGE,Plasmid,pilD,Plasmid-pilD
Plasmid-ssb,3137,MGE,Plasmid,ssb,Plasmid-ssb
Plasmid-traC_3,3138,MGE,Plasmid,traC_3,Plasmid-traC_3
Plasmid-traC_4,3139,MGE,Plasmid,traC_4,Plasmid-traC_4
Plasmid-trbA,3140,MGE,Plasmid,trbA,Plasmid-trbA
replication/recombination/repair-atl,3141,MGE,replication/recombination/repair,atl,replication/recombination/repair-atl
replication/recombination/repair-DnaG,3142,MGE,replication/recombination/repair,DnaG,replication/recombination/repair-DnaG
replication/recombination/repair-dprA,3143,MGE,replication/recombination/repair,dprA,replication/recombination/repair-dprA
replication/recombination/repair-parM_1,3144,MGE,replication/recombination/repair,parM_1,replication/recombination/repair-parM_1
replication/recombination/repair-pifC,3145,MGE,replication/recombination/repair,pifC,replication/recombination/repair-pifC
rpoN,3146,Virulence,Adherence,Adherence,rpoN
shuV,3147,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,shuV
stability/transfer/defense-bcgIA,3148,MGE,stability/transfer/defense,bcgIA,stability/transfer/defense-bcgIA
stability/transfer/defense-dptF,3149,MGE,stability/transfer/defense,dptF,stability/transfer/defense-dptF
stability/transfer/defense-hicB,3150,MGE,stability/transfer/defense,hicB,stability/transfer/defense-hicB
stability/transfer/defense-HipB,3151,MGE,stability/transfer/defense,HipB,stability/transfer/defense-HipB
stability/transfer/defense-paeR7IR,3152,MGE,stability/transfer/defense,paeR7IR,stability/transfer/defense-paeR7IR
stability/transfer/defense-yacA,3153,MGE,stability/transfer/defense,yacA,stability/transfer/defense-yacA
stability/transfer/defense-yafW,3154,MGE,stability/transfer/defense,yafW,stability/transfer/defense-yafW
stability/transfer/defense-yhaV,3155,MGE,stability/transfer/defense,yhaV,stability/transfer/defense-yhaV
tapT,3156,Virulence,Adherence,Adherence,tapT
TETA(46),3157,ARG,tetracycline,tetracycline,TETA(46)
Transposon-tnp1198-2,3158,MGE,Transposon,tnp1198-2,Transposon-tnp1198-2
tssM,3159,Virulence,Effector delivery system,Effector delivery system,tssM
vipB,3160,Virulence,Effector delivery system,Effector delivery system,vipB
VP_RS21630,3161,Virulence,Effector delivery system,Effector delivery system,VP_RS21630
ybtA,3162,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,ybtA
allR,3163,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,allR
bplG,3164,Virulence,Immune modulation,Immune modulation,bplG
clbA,3165,Virulence,Exotoxin,Exotoxin,clbA
clbJ,3166,Virulence,Exotoxin,Exotoxin,clbJ
clbK,3167,Virulence,Exotoxin,Exotoxin,clbK
CMEA,3168,ARG,multidrug,multidrug,CMEA
gspE,3169,Virulence,Effector delivery system,Effector delivery system,gspE
Integron-insA_1,3170,MGE,Integron,insA_1,Integron-insA_1
Integron-insA3,3171,MGE,Integron,insA3,Integron-insA3
KP1_RS17305,3172,Virulence,Immune modulation,Immune modulation,KP1_RS17305
neuC,3173,Virulence,Immune modulation,Immune modulation,neuC
pchE,3174,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,pchE
Phage-BcepMu39,3175,MGE,Phage,BcepMu39,Phage-BcepMu39
Phage-cohE,3176,MGE,Phage,cohE,Phage-cohE
Phage-CRO,3177,MGE,Phage,CRO,Phage-CRO
Phage-ea22,3178,MGE,Phage,ea22,Phage-ea22
Phage-gemA,3179,MGE,Phage,gemA,Phage-gemA
Phage-nohD1,3180,MGE,Phage,nohD1,Phage-nohD1
Phage-orf397,3181,MGE,Phage,orf397,Phage-orf397
Phage-xhlB,3182,MGE,Phage,xhlB,Phage-xhlB
Plasmid-tcpH,3183,MGE,Plasmid,tcpH,Plasmid-tcpH
Plasmid-trbB_2,3184,MGE,Plasmid,trbB_2,Plasmid-trbB_2
pscN,3185,Virulence,Effector delivery system,Effector delivery system,pscN
replication/recombination/repair-incC,3186,MGE,replication/recombination/repair,incC,replication/recombination/repair-incC
stability/transfer/defense-phd,3187,MGE,stability/transfer/defense,phd,stability/transfer/defense-phd
vasH,3188,Virulence,Effector delivery system,Effector delivery system,vasH
integration/excision-ORF2,3189,MGE,integration/excision,ORF2,integration/excision-ORF2
neuA-LOS,3190,Virulence,Immune modulation,Immune modulation,neuA-LOS
Phage-immR_3,3191,MGE,Phage,immR_3,Phage-immR_3
pilF,3192,Virulence,Adherence,Adherence,pilF
Plasmid-mobN1,3193,MGE,Plasmid,mobN1,Plasmid-mobN1
pseB,3194,Virulence,Motility,Motility,pseB
replication/recombination/repair-hup2,3195,MGE,replication/recombination/repair,hup2,replication/recombination/repair-hup2
replication/recombination/repair-repX,3196,MGE,replication/recombination/repair,repX,replication/recombination/repair-repX
srtC,3197,Virulence,Adherence,Adherence,srtC
stability/transfer/defense-ydiS,3198,MGE,stability/transfer/defense,ydiS,stability/transfer/defense-ydiS
wbtA,3199,Virulence,Immune modulation,Immune modulation,wbtA
AADA,3200,ARG,aminoglycoside,aminoglycoside,AADA
ACICU_RS04565,3201,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,ACICU_RS04565
APH(3'')-I,3202,ARG,aminoglycoside,aminoglycoside,APH(3'')-I
BAHA,3203,ARG,peptide,peptide,BAHA
bauE,3204,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,bauE
boaA,3205,Virulence,Adherence,Adherence,boaA
CATA,3206,ARG,phenicol,phenicol,CATA
CD2831,3207,Virulence,Adherence,Adherence,CD2831
cfaC,3208,Virulence,Adherence,Adherence,cfaC
cheZ,3209,Virulence,Motility,Motility,cheZ
DNA-BINDING_PROTEIN_H-NS,3210,ARG,unclassified,unclassified,DNA-BINDING_PROTEIN_H-NS
espL1,3211,Virulence,Effector delivery system,Effector delivery system,espL1
espR1,3212,Virulence,Effector delivery system,Effector delivery system,espR1
fimZ,3213,Virulence,Adherence,Adherence,fimZ
gspD,3214,Virulence,Effector delivery system,Effector delivery system,gspD
integration/excision-gp16,3215,MGE,integration/excision,gp16,integration/excision-gp16
integration/excision-rayT,3216,MGE,integration/excision,rayT,integration/excision-rayT
invB,3217,Virulence,Effector delivery system,Effector delivery system,invB
kfiD,3218,Virulence,Immune modulation,Immune modulation,kfiD
KP1_RS17230,3219,Virulence,Immune modulation,Immune modulation,KP1_RS17230
kpsT,3220,Virulence,Invasion,Invasion,kpsT
lpxM,3221,Virulence,Immune modulation,Immune modulation,lpxM
LSAC,3222,ARG,MLS,MLS,LSAC
lspE,3223,Virulence,Effector delivery system,Effector delivery system,lspE
Phage-49,3224,MGE,Phage,49,Phage-49
Phage-apl,3225,MGE,Phage,apl,Phage-apl
Phage-bor,3226,MGE,Phage,bor,Phage-bor
Phage-e15,3227,MGE,Phage,e15,Phage-e15
Phage-erF,3228,MGE,Phage,erF,Phage-erF
Phage-Fi,3229,MGE,Phage,Fi,Phage-Fi
Phage-gam,3230,MGE,Phage,gam,Phage-gam
Phage-gp47,3231,MGE,Phage,gp47,Phage-gp47
Phage-gpG_1,3232,MGE,Phage,gpG_1,Phage-gpG_1
Phage-orf17,3233,MGE,Phage,orf17,Phage-orf17
Phage-ORF46,3234,MGE,Phage,ORF46,Phage-ORF46
Phage-orf7,3235,MGE,Phage,orf7,Phage-orf7
Phage-ply,3236,MGE,Phage,ply,Phage-ply
Phage-racR,3237,MGE,Phage,racR,Phage-racR
Phage-rzpD,3238,MGE,Phage,rzpD,Phage-rzpD
Phage-S_5,3239,MGE,Phage,S_5,Phage-S_5
Phage-STY3688,3240,MGE,Phage,STY3688,Phage-STY3688
Phage-ybl30,3241,MGE,Phage,ybl30,Phage-ybl30
Phage-ydaT_1,3242,MGE,Phage,ydaT_1,Phage-ydaT_1
Phage-yfdO_2,3243,MGE,Phage,yfdO_2,Phage-yfdO_2
Phage-ymfK_3,3244,MGE,Phage,ymfK_3,Phage-ymfK_3
Phage-Z,3245,MGE,Phage,Z,Phage-Z
pla,3246,Virulence,Exoenzyme,Exoenzyme,pla
Plasmid-PHG31ORF130c,3247,MGE,Plasmid,PHG31ORF130c,Plasmid-PHG31ORF130c
Plasmid-trbB_1,3248,MGE,Plasmid,trbB_1,Plasmid-trbB_1
"regulation,competence-orf44",3249,MGE,"regulation,competence",orf44,"regulation,competence-orf44"
replication/recombination/repair-61,3250,MGE,replication/recombination/repair,61,replication/recombination/repair-61
replication/recombination/repair-dnaB_1,3251,MGE,replication/recombination/repair,dnaB_1,replication/recombination/repair-dnaB_1
replication/recombination/repair-recA_1,3252,MGE,replication/recombination/repair,recA_1,replication/recombination/repair-recA_1
replication/recombination/repair-resolvase,3253,MGE,replication/recombination/repair,resolvase,replication/recombination/repair-resolvase
replication/recombination/repair-spo0J,3254,MGE,replication/recombination/repair,spo0J,replication/recombination/repair-spo0J
replication/recombination/repair-ssb3,3255,MGE,replication/recombination/repair,ssb3,replication/recombination/repair-ssb3
replication/recombination/repair-umuC_3,3256,MGE,replication/recombination/repair,umuC_3,replication/recombination/repair-umuC_3
sciN/tssJ,3257,Virulence,Effector delivery system,Effector delivery system,sciN/tssJ
sipA/sspA,3258,Virulence,Effector delivery system,Effector delivery system,sipA/sspA
sipD,3259,Virulence,Effector delivery system,Effector delivery system,sipD
spaR,3260,Virulence,Effector delivery system,Effector delivery system,spaR
srtC2,3261,Virulence,Adherence,Adherence,srtC2
ssaN,3262,Virulence,Effector delivery system,Effector delivery system,ssaN
ssaO,3263,Virulence,Effector delivery system,Effector delivery system,ssaO
stability/transfer/defense-pemI,3264,MGE,stability/transfer/defense,pemI,stability/transfer/defense-pemI
stability/transfer/defense-rsrIM,3265,MGE,stability/transfer/defense,rsrIM,stability/transfer/defense-rsrIM
stability/transfer/defense-ygjN,3266,MGE,stability/transfer/defense,ygjN,stability/transfer/defense-ygjN
tssH-5/clpV,3267,Virulence,Effector delivery system,Effector delivery system,tssH-5/clpV
waaC,3268,Virulence,Immune modulation,Immune modulation,waaC
waaG,3269,Virulence,Immune modulation,Immune modulation,waaG
wbpE,3270,Virulence,Immune modulation,Immune modulation,wbpE
YE_RS15425,3271,Virulence,Immune modulation,Immune modulation,YE_RS15425
DFRA14,3272,ARG,diaminopyrimidine,diaminopyrimidine,DFRA14
Integron-insH10,3273,MGE,Integron,insH10,Integron-insH10
replication/recombination/repair-dnaJ_3,3274,MGE,replication/recombination/repair,dnaJ_3,replication/recombination/repair-dnaJ_3
replication/recombination/repair-exoX_1,3275,MGE,replication/recombination/repair,exoX_1,replication/recombination/repair-exoX_1
stability/transfer/defense-ecoRVM,3276,MGE,stability/transfer/defense,ecoRVM,stability/transfer/defense-ecoRVM
stability/transfer/defense-hhaIM_4,3277,MGE,stability/transfer/defense,hhaIM_4,stability/transfer/defense-hhaIM_4
stability/transfer/defense-srnB,3278,MGE,stability/transfer/defense,srnB,stability/transfer/defense-srnB
STM0272,3279,Virulence,Effector delivery system,Effector delivery system,STM0272
tviB,3280,Virulence,Immune modulation,Immune modulation,tviB
ureA,3281,Virulence,Stress survival,Stress survival,ureA
APH(3''')-III,3282,ARG,aminoglycoside,aminoglycoside,APH(3''')-III
fleN/flhG,3283,Virulence,Motility,Motility,fleN/flhG
flgG_2,3284,Virulence,Motility,Motility,flgG_2
flgK,3285,Virulence,Motility,Motility,flgK
fliD,3286,Virulence,Motility,Motility,fliD
iagB,3287,Virulence,Effector delivery system,Effector delivery system,iagB
MYRA,3288,ARG,MLS,MLS,MYRA
Phage-gp9,3289,MGE,Phage,gp9,Phage-gp9
Phage-orf20,3290,MGE,Phage,orf20,Phage-orf20
Phage-orf45,3291,MGE,Phage,orf45,Phage-orf45
replication/recombination/repair-dinI,3292,MGE,replication/recombination/repair,dinI,replication/recombination/repair-dinI
replication/recombination/repair-ecoRIR,3293,MGE,replication/recombination/repair,ecoRIR,replication/recombination/repair-ecoRIR
replication/recombination/repair-repF,3294,MGE,replication/recombination/repair,repF,replication/recombination/repair-repF
replication/recombination/repair-smf,3295,MGE,replication/recombination/repair,smf,replication/recombination/repair-smf
replication/recombination/repair-topB_6,3296,MGE,replication/recombination/repair,topB_6,replication/recombination/repair-topB_6
ssaC,3297,Virulence,Effector delivery system,Effector delivery system,ssaC
ssaI,3298,Virulence,Effector delivery system,Effector delivery system,ssaI
stability/transfer/defense-mazF_2,3299,MGE,stability/transfer/defense,mazF_2,stability/transfer/defense-mazF_2
stability/transfer/defense-pvuIIM,3300,MGE,stability/transfer/defense,pvuIIM,stability/transfer/defense-pvuIIM
STM0270,3301,Virulence,Effector delivery system,Effector delivery system,STM0270
STM0271,3302,Virulence,Effector delivery system,Effector delivery system,STM0271
SUL3,3303,ARG,sulfonamide,sulfonamide,SUL3
tagT,3304,Virulence,Effector delivery system,Effector delivery system,tagT
THIOSTREPTON_RESISTANCE_METHYLASE_TSNR,3305,ARG,unclassified,unclassified,THIOSTREPTON_RESISTANCE_METHYLASE_TSNR
VANW,3306,ARG,glycopeptide,glycopeptide,VANW
AADE,3307,ARG,aminoglycoside,aminoglycoside,AADE
cesC,3308,Virulence,Exotoxin,Exotoxin,cesC
csgF,3309,Virulence,Adherence,Adherence,csgF
dhbF,3310,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,dhbF
ecbA/fss3,3311,Virulence,Adherence,Adherence,ecbA/fss3
gtrA,3312,Virulence,Immune modulation,Immune modulation,gtrA
nueA,3313,Virulence,Motility,Motility,nueA
Phage-ea59,3314,MGE,Phage,ea59,Phage-ea59
Phage-roi,3315,MGE,Phage,roi,Phage-roi
Phage-VF2,3316,MGE,Phage,VF2,Phage-VF2
Plasmid-tcpA,3317,MGE,Plasmid,tcpA,Plasmid-tcpA
replication/recombination/repair-Soj,3318,MGE,replication/recombination/repair,Soj,replication/recombination/repair-Soj
stability/transfer/defense-stm,3319,MGE,stability/transfer/defense,stm,stability/transfer/defense-stm
TYPE_A_NFXB,3320,ARG,multidrug,multidrug,TYPE_A_NFXB
CATD,3321,ARG,phenicol,phenicol,CATD
flgE2,3322,Virulence,Motility,Motility,flgE2
integration/excision-A,3323,MGE,integration/excision,A,integration/excision-A
integration/excision-orfB,3324,MGE,integration/excision,orfB,integration/excision-orfB
integration/excision-tniB,3325,MGE,integration/excision,tniB,integration/excision-tniB
kfiC,3326,Virulence,Immune modulation,Immune modulation,kfiC
MEXH,3327,ARG,multidrug,multidrug,MEXH
Phage-gp53,3328,MGE,Phage,gp53,Phage-gp53
replication/recombination/repair-uvrA_2,3329,MGE,replication/recombination/repair,uvrA_2,replication/recombination/repair-uvrA_2
SUL2,3330,ARG,sulfonamide,sulfonamide,SUL2
VANN,3331,ARG,glycopeptide,glycopeptide,VANN
VATF,3332,ARG,MLS,MLS,VATF
clbG,3333,Virulence,Exotoxin,Exotoxin,clbG
clbO,3334,Virulence,Exotoxin,Exotoxin,clbO
eccC3,3335,Virulence,Effector delivery system,Effector delivery system,eccC3
espG1,3336,Virulence,Effector delivery system,Effector delivery system,espG1
exeD,3337,Virulence,Effector delivery system,Effector delivery system,exeD
fadD29,3338,Virulence,Immune modulation,Immune modulation,fadD29
fleR,3339,Virulence,Motility,Motility,fleR
FOSA6,3340,ARG,fosfomycin,fosfomycin,FOSA6
impA/tssA,3341,Virulence,Effector delivery system,Effector delivery system,impA/tssA
nagK,3342,Virulence,Exoenzyme,Exoenzyme,nagK
nanH,3343,Virulence,Exoenzyme,Exoenzyme,nanH
papG,3344,Virulence,Adherence,Adherence,papG
Phage-bbp21,3345,MGE,Phage,bbp21,Phage-bbp21
Phage-higA_3,3346,MGE,Phage,higA_3,Phage-higA_3
Phage-orf50,3347,MGE,Phage,orf50,Phage-orf50
Phage-segD,3348,MGE,Phage,segD,Phage-segD
Plasmid-bfmB,3349,MGE,Plasmid,bfmB,Plasmid-bfmB
Plasmid-yggA,3350,MGE,Plasmid,yggA,Plasmid-yggA
replication/recombination/repair-hupB,3351,MGE,replication/recombination/repair,hupB,replication/recombination/repair-hupB
stability/transfer/defense-ghoT,3352,MGE,stability/transfer/defense,ghoT,stability/transfer/defense-ghoT
stability/transfer/defense-gp02,3353,MGE,stability/transfer/defense,gp02,stability/transfer/defense-gp02
stability/transfer/defense-hpaIIM_1,3354,MGE,stability/transfer/defense,hpaIIM_1,stability/transfer/defense-hpaIIM_1
yst1E,3355,Virulence,Effector delivery system,Effector delivery system,yst1E
APH(3')-VII,3356,ARG,aminoglycoside,aminoglycoside,APH(3')-VII
CATB,3357,ARG,phenicol,phenicol,CATB
flgM,3358,Virulence,Motility,Motility,flgM
pilE,3359,Virulence,Adherence,Adherence,pilE
vopB,3360,Virulence,Effector delivery system,Effector delivery system,vopB
acm,3361,Virulence,Adherence,Adherence,acm
basD,3362,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,basD
bplE,3363,Virulence,Immune modulation,Immune modulation,bplE
sscB,3364,Virulence,Effector delivery system,Effector delivery system,sscB
ACRB,3365,ARG,multidrug,multidrug,ACRB
CHRB,3366,ARG,MLS,MLS,CHRB
EF0818,3367,Virulence,Exoenzyme,Exoenzyme,EF0818
EMRD,3368,ARG,multidrug,multidrug,EMRD
epsG,3369,Virulence,Effector delivery system,Effector delivery system,epsG
exsA,3370,Virulence,Effector delivery system,Effector delivery system,exsA
exsD,3371,Virulence,Effector delivery system,Effector delivery system,exsD
flaD,3372,Virulence,Motility,Motility,flaD
fleS/flrB,3373,Virulence,Motility,Motility,fleS/flrB
flgF,3374,Virulence,Motility,Motility,flgF
flgO,3375,Virulence,Motility,Motility,flgO
flgP,3376,Virulence,Motility,Motility,flgP
fliQ,3377,Virulence,Motility,Motility,fliQ
fliS,3378,Virulence,Motility,Motility,fliS
hcp-1,3379,Virulence,Effector delivery system,Effector delivery system,hcp-1
icmF/vasK,3380,Virulence,Effector delivery system,Effector delivery system,icmF/vasK
Insertion sequence-iSKpn6,3381,MGE,Insertion sequence,iSKpn6,Insertion sequence-iSKpn6
integration/excision-ltrA,3382,MGE,integration/excision,ltrA,integration/excision-ltrA
Integron-intI1,3383,MGE,Integron,intI1,Integron-intI1
MDTL,3384,ARG,multidrug,multidrug,MDTL
MEXB,3385,ARG,multidrug,multidrug,MEXB
MEXV,3386,ARG,multidrug,multidrug,MEXV
motX,3387,Virulence,Motility,Motility,motX
mshA,3388,Virulence,Adherence,Adherence,mshA
neuA-K1,3389,Virulence,Invasion,Invasion,neuA-K1
PA1458,3390,Virulence,Motility,Motility,PA1458
PA1657,3391,Virulence,Effector delivery system,Effector delivery system,PA1657
PA1658,3392,Virulence,Effector delivery system,Effector delivery system,PA1658
PBP-1B,3393,ARG,beta-lactam,beta-lactam,PBP-1B
Phage-gpJ,3394,MGE,Phage,gpJ,Phage-gpJ
Phage-II,3395,MGE,Phage,II,Phage-II
Phage-ORF1,3396,MGE,Phage,ORF1,Phage-ORF1
Phage-orf149,3397,MGE,Phage,orf149,Phage-orf149
Phage-pacB,3398,MGE,Phage,pacB,Phage-pacB
Phage-rstA,3399,MGE,Phage,rstA,Phage-rstA
Plasmid-sogL,3400,MGE,Plasmid,sogL,Plasmid-sogL
rvhB11,3401,Virulence,Effector delivery system,Effector delivery system,rvhB11
shdA,3402,Virulence,Adherence,Adherence,shdA
stability/transfer/defense-cfrBIM,3403,MGE,stability/transfer/defense,cfrBIM,stability/transfer/defense-cfrBIM
stability/transfer/defense-exc1,3404,MGE,stability/transfer/defense,exc1,stability/transfer/defense-exc1
TOLC,3405,ARG,multidrug,multidrug,TOLC
tyeA/vcr1,3406,Virulence,Effector delivery system,Effector delivery system,tyeA/vcr1
vcrD,3407,Virulence,Effector delivery system,Effector delivery system,vcrD
vcrG,3408,Virulence,Effector delivery system,Effector delivery system,vcrG
vcrH,3409,Virulence,Effector delivery system,Effector delivery system,vcrH
vcrR,3410,Virulence,Effector delivery system,Effector delivery system,vcrR
vcrV,3411,Virulence,Effector delivery system,Effector delivery system,vcrV
vgrG-2,3412,Virulence,Effector delivery system,Effector delivery system,vgrG-2
VIBRIO_CHOLERAE_OMPU,3413,ARG,peptide,peptide,VIBRIO_CHOLERAE_OMPU
vopD,3414,Virulence,Effector delivery system,Effector delivery system,vopD
vopN,3415,Virulence,Effector delivery system,Effector delivery system,vopN
vopQ,3416,Virulence,Effector delivery system,Effector delivery system,vopQ
vopR,3417,Virulence,Effector delivery system,Effector delivery system,vopR
vopS,3418,Virulence,Effector delivery system,Effector delivery system,vopS
VP_RS21620,3419,Virulence,Effector delivery system,Effector delivery system,VP_RS21620
VPA0450,3420,Virulence,Effector delivery system,Effector delivery system,VPA0450
vscD,3421,Virulence,Effector delivery system,Effector delivery system,vscD
vscF,3422,Virulence,Effector delivery system,Effector delivery system,vscF
vscI,3423,Virulence,Effector delivery system,Effector delivery system,vscI
